V1,V2,V3,V4,V5,Average
0.523052152912252,0.510745523378517,0.499107939339875,0.511191553708579,0.499553969669938,0.508730227801832
0.559860533930941,0.547888427144753,0.595665346706991,0.583916255085834,0.55963751876591,0.569393616326886
0.706982550423185,0.681700245860621,0.743010378364265,0.69467592088945,0.719066164791889,0.709087052065882
0.706871042840669,0.670397184569526,0.706313504928091,0.731149779160593,0.7070940580057,0.704365113900916
0.706425012510607,0.645672417919541,0.670285676987011,0.682257783773199,0.645783925502056,0.670084963338483
0.65786753987076,0.657979047453276,0.609310067230913,0.682369291355715,0.658090555035791,0.653123300189291
0.621282174017101,0.621393681599617,0.609198559648398,0.657756032288244,0.633477295968321,0.628621548704336
0.608975544483366,0.597114945279694,0.621393681599617,0.645783925502056,0.609421574813429,0.616537934335632
0.608752529318335,0.597003437697178,0.621393681599617,0.609198559648398,0.597114945279694,0.606692630708644
0.609087052065882,0.621616696764648,0.621616696764648,0.669951154239464,0.646118448249603,0.633678009616849
0.609421574813429,0.645672417919541,0.633588803550837,0.682257783773199,0.670285676987011,0.648245251408803
0.67006266182198,0.706759535258154,0.681811753443136,0.706313504928091,0.68248079893823,0.689485650877918
0.682257783773199,0.69467592088945,0.718285611714279,0.694229890559387,0.694564413306934,0.69680272404865
0.682369291355715,0.682257783773199,0.706201997345576,0.706313504928091,0.68248079893823,0.691924675268162
0.694452905724418,0.706536520093122,0.754982485150454,0.755317007898,0.731038271578077,0.728465438088814
0.706759535258154,0.706313504928091,0.742787363199234,0.755428515480516,0.718731642044342,0.726004112182067
0.718954657209373,0.742787363199234,0.742787363199234,0.767735145014251,0.730926763995561,0.740638258523531
0.706648027675638,0.742564348034203,0.767177607101673,0.779930266965471,0.730815256413046,0.745427101238006
0.730926763995561,0.742452840451687,0.754982485150454,0.767623637431736,0.730926763995561,0.745382498205
0.694341398141903,0.742341332869172,0.755093992732969,0.76751212984922,0.743121885946781,0.740482147908009
0.706759535258154,0.766843084354126,0.77970725180044,0.767623637431736,0.743121885946781,0.752811078958247
0.718843149626857,0.779038206305346,0.792348404081722,0.77970725180044,0.730926763995561,0.760172755161985
0.730926763995561,0.779149713887861,0.792459911664237,0.791902373751659,0.755540023063032,0.76999575727247
0.706536520093122,0.766954591936642,0.792459911664237,0.76751212984922,0.755540023063032,0.757800635321251
0.694118382976872,0.766954591936642,0.780264789713018,0.779595744217924,0.755540023063032,0.755294706381497
0.694229890559387,0.779149713887861,0.780153282130502,0.755317007898,0.755428515480516,0.752855681991254
0.706425012510607,0.779038206305346,0.780153282130502,0.755317007898,0.755428515480516,0.755272404864994
0.706425012510607,0.766843084354126,0.780153282130502,0.755205500315485,0.755540023063032,0.75283338047475
0.694229890559387,0.766731576771611,0.792348404081722,0.76751212984922,0.755540023063032,0.755272404864994
0.682146276190683,0.766843084354126,0.792348404081722,0.76751212984922,0.743344901111812,0.750438959117513
0.682146276190683,0.766843084354126,0.792348404081722,0.77970725180044,0.755651530645547,0.755339309414504
0.682146276190683,0.766843084354126,0.780153282130502,0.779595744217924,0.755651530645547,0.752877983507757
0.706536520093122,0.766843084354126,0.780153282130502,0.791902373751659,0.755763038228063,0.760239659711495
0.706536520093122,0.766731576771611,0.780153282130502,0.791902373751659,0.755874545810579,0.760239659711495
0.706536520093122,0.766731576771611,0.780153282130502,0.791902373751659,0.755874545810579,0.760239659711495
0.694341398141903,0.766620069189095,0.780153282130502,0.791902373751659,0.755763038228063,0.757756032288244
0.706536520093122,0.754424947237876,0.780153282130502,0.791902373751659,0.755763038228063,0.757756032288244
0.718731642044342,0.754424947237876,0.792348404081722,0.791902373751659,0.755763038228063,0.762634081068732
0.718731642044342,0.754424947237876,0.792236896499206,0.791902373751659,0.755763038228063,0.762611779552229
0.718731642044342,0.754424947237876,0.792236896499206,0.791902373751659,0.755763038228063,0.762611779552229
0.718731642044342,0.754424947237876,0.792236896499206,0.804097495702879,0.755763038228063,0.765050803942473
0.718731642044342,0.742229825286656,0.792236896499206,0.791902373751659,0.755763038228063,0.760172755161985
0.718731642044342,0.742341332869172,0.792236896499206,0.791902373751659,0.755763038228063,0.760195056678488
0.718731642044342,0.742229825286656,0.792236896499206,0.791902373751659,0.755763038228063,0.760172755161985
0.718731642044342,0.742452840451687,0.792236896499206,0.791902373751659,0.755763038228063,0.760217358194991
0.730926763995561,0.742341332869172,0.792236896499206,0.791902373751659,0.755874545810579,0.762656382585235
0.730926763995561,0.742341332869172,0.792236896499206,0.791902373751659,0.755874545810579,0.762656382585235
0.730926763995561,0.742452840451687,0.792236896499206,0.791902373751659,0.755874545810579,0.762678684101738
0.730926763995561,0.754536454820391,0.792236896499206,0.791902373751659,0.755874545810579,0.765095406975479
0.730815256413046,0.754536454820391,0.792236896499206,0.791902373751659,0.755874545810579,0.765073105458976
0.779818759382955,0.754536454820391,0.767846652596767,0.816292617654098,0.755763038228063,0.774851504536455
0.816404125236614,0.754759469985422,0.780041774547986,0.828599247187833,0.755651530645547,0.787091229520681
0.792013881334175,0.754759469985422,0.780153282130502,0.828599247187833,0.755651530645547,0.782235482256696
